EAN;CODIGO;DESCRICAO
;25766;GLOSS LUIS YANCE N°35
;25767;MAX LOVE LAPIS RETRÁTIL P/LABIOS TODOS
;25768;LAPIS P/ LABIOS MAX LOVE MARRON CLARO
;25769;LAPIS P/ OLHOS MAX LOVE BRANCO
;25770;PO COMPACTO MAX LOVE N° 08
;25771;PO COMPACTO MAX LOVE N° 07
;25772;MAX LOVE PO COMPACTO N° 06
;25773;PO COMPACTO MAX LOVE N° 09
;25774;MAX LOVE PO COMPACTO TODOS
;25775;BASE COMPACTA GARNET GERUCCI N° 01
;25776;BASE COMPACTA GARNET GERUCCI N° 03
;25777;MAX LOVE CORRETIVO N° 01
;25778;MAX LOVE CORRETIVO N° 03
;25779;MAX LOVE CORRETIVO N° 04
;25780;RICCA ESC.CAB.REF.180
;25781;BELEZZURA REP.PONTAS M.KARITE 30ML
;25782;KUKA COPO LOONEY TUNES 200ML 6640
;25783;KANITZ KIT COLONIA SAB.CORAÇAO BLUC
;25784;KANITZ KIT COLONIA SAB.CORAÇAO LIS
;25785;NEOPAN PROT.MAMAD.TERMICO C/ 1
;25786;NEOPAN PROT.MAMAD.TERMICO C/ 2
;25787;LATOY MORDEDOR DISNEY TURMA POOH
;25788;LATOY BRINQUEDOS DISNEY BABY MICKEY COD.00405
;25789;LATOY MORDEDOR TURMA DA MÔNICA COD.200
;25790;LATOY MORDEDOR TURMA DA MÔNICA BABY
;25791;MAMAD.NEOPAN FLINTSTONES 250 ML
;25792;MAMAD.NEOPAN FLINTSTONES 140 ML
;25793;MAMAD.NEOPAN FLINTSTONES 240 ML
;25794;MAMAD.NEOPAN FLINTSTONES 80 ML
;25795;BLUE BEACH COLONIA SPORT
;25796;BLUE BEACH COLONIA SUMMER
;25797;KUKA KIT MAMAD.BABY REF 3125
;25798;PENTE DE MADEIRA REPHERENCIAL
;25799;SILMAX QUERATINA 30ML
;25800;KERAVIT CR.TRAT.CHOQUE QUERATINA
;25801;MEIA CALCA TRIFIL EUROPEU G
;25802;TRIFIL MEIA CALCA EUROPEU PIO 15
;25803;LOBA ESSENCIAL G
;25804;LOBA MEIA INVISIVEL
;25805;DOUTORZINHO
;25806;RICCA ESC.CAB.REF.187
;25807;SABONETE DA CHINA C/ 4
;25808;GESSO
;25809;RIMEL MISTY LINE
;25810;DES.ANGEL 100ML
;25812;GLOSS PW
;25813;KIT BABY COL/LOCAO HIGIENIZANTE
;25814;KIT BABY LENCO/LOCAO HIGIENIZANTE
;25815;MIRANDA REIS CALCA PLASTICA
;25816;NECESSAIRE MARROM,PRETO CARAMELO
7891182003520;25817;ESM.RISQUE SEDA BASE 8ML
;25818;RICCA ESC.CAB.REF.184
;25819;ESM.COLORAMA CRESCER FORTE SEDA
;25820;COLORAMA CRESCER FORTE ORVALHO
;25821;COLORAMA CRESCER FORTE ENDURECEDOR
;25822;COLORAMA CRESCER FORTE BRANCO SUAVE
;25823;COLORAMA CRESCER FORTE NATURAL
;25824;RICCA ESC.CAB.REF.102
;25825;RICCA ESC.CAB.REDONDA CERDA FINA 123
;25826;PRADA ESC.CAB.MAD.MINI 192
;25827;KIT LOONEY TUNES
;25828;MARCO BONI ESC.CAB.PROF.7785
;25829;PRADA ESC.CAB.REF.450
;25830;PENTE TURMA DA MÔNICA
;25831;TURMA DA MÔNICA ESC.CAB.
;25832;FIDALGA ESC.CAB.COLORIDA
;25833;PENTE FIDALGA TRANSPARENTE
;25834;PRADA ESC.CAB.OVAL REF.150
;25835;FIDALGA ESC.CAB.TERMICA REDONDA 2235
;25836;FIDALGA ESC.CAB.TERMICA MAD.RED REF.2233
;25837;FIDALGA ESC.CAB.RED REF.2703
7897517901837;25838;ESCOVA DE CABELO RICCA .REF.183
;25839;BRILHO E MISTERIO MANTEIGA DE CACAU
;25840;STA CLARA BIGODIM N° 02
;25841;SOFT HAIR CERA DEPIL 230 GR
;25842;OLEO CORPORAL BANHO E CORPO UVA
;25843;NUTRI DEEP.USO DIARIO 60GR
;25844;NUTRI DEEP.MEDIO 40GR
;25845;NUTRI DEEP.MANUTENÇAO 40GR
;25846;NUTRI DEEP.SUPER 40GR
;25847;TOUCA METALIZADA MARCO BONI
7897169203709;25848;STA CLARA BIGODIM N° 01
7897169245150;25848;STA CLARA BIGODIM N° 01
;25849;STA CLARA BIGODIM N° 03
;25850;FARMAX OLEO CORP.UVA 120ML
;25851;MUNDIAL CORTADOR DE UNHA BABY CARE
;25852;NUTRI DEEP.ORIGINAL 40GR
;25853;HIDRAMAIS HIDRAT.CHAMPAGNE 500ML
;25854;VITA SEIVA VIT.CAP.3EM 1 10ML
;25855;HIDRAMAIS HIDRAT.AMENDOA 500ML
;25856;TOUCA PARA MECHAS DESCARTAVEL
;25857;ANT.SEP.BUCAL LISTERINE 250ML CITRUS
;25858;LILLO MAMAD.0531 POOH SIL.SUPER 260ML
;25859;DISPLAY KODAK BALCAO
7896132128926;25860;DISPLAY
7896544926479;25860;DISPLAY
;25861;ESM.RISQUE DAFINE 8ML
;25862;BITUFO PROTETOR DE CERDAS C/4
;25864;COLORAMA CONCHA NATURAL
;25865;TINT.COR&TON 56 CAST.CLARO AVERMEL.100G
;25866;GIOVANNA BABY DES.CREME ROSA 55GR
7896044928539;25867;DES. ROLL ON GIOVANNA BABY BLUE 50ML
;25868;TALCO 4 ESTACOES 100GR
;25869;TAL 4 ESTACOES TALCO 100GR
;25870;DEPI ROLL CR.DEPIL FACIAL ALOE VERA 30GR
7891010047184;25871;COND.J&J BABY CABELOS CACHEADOS 200ML
;25872;LEITE DE ROSAS 310ML
;25873;TINT.FLEURY 6.7 CHOCOLATE
;25874;TINT.FLEURY 6.0 LOURO ESCURO
;25875;TINT.FLEURY 8.0 LOURO CLARO
;25876;TINT.FLEURY 5.5 ACAJU
;25877;TINT.FLEURY 4.66 CASTANHO BORGONHA
;25878;TINT.FLEURY 5.0 CASTANHO CLARO
;25879;TINT.FLEURY 7.3 LOURO MEL
;25880;TINT.FLEURY 3.0 CASTANHO ESCURO
;25881;TINT.FLEURY 4.0 CASTANHO
;25882;TINT.FLEURY 7.46 VERMELHO ROUGE
;25883;TINT.FLEURY 7.1 LOURO CINZA
;25884;TINT.FLEURY 7.0 LOURO
;25885;TINT.FLEURY 1.7 PRETO AZULADO
;25886;TINT.FLEURY 1.0 PRETO NATURAL
;25887;LILAS CR.TUTANO E SILICONE 550GR
;25888;CR.QUERATINA E SILICONE LILÁS 550GR
;25889;ESC.DENT.CLEAN DOCTOR DUCK INF.MACIA
;25890;MISTY LINE ESPONJA PANCAKE
;25891;ESM.IMPALA MEGA SHINE 7,5ML
;25892;ELKE PAN CAK Nº 01
;25893;AMOLECEDOR DE ESMALTE BANANA 30ML
;25894;NIELY CR.GOLD MAX QUERT FINALIZADOR 120G
;25895;ABS.SYM PROT.DIARIO POWER C/20
;25896;BROTO DE BAMBU SH.ANTI QUEDA 300ML
;25897;BROTO DE BAMBU SH.KERATINA 300ML
;25898;COND BROTO DE BAMBU ANTI QUEDA 300ML
;25899;BROTO DE BAMBU KERATINA 300ML
;25900;SH.TUTANO DE BOI C-HAIR 250 ML
;25901;SENO MODEL.DE SEIOS PETALAS
;25902;EVITOL SH.CASPA 3 EM 1 CITRU FRESH
;25903;GRANADO SAB.GLICERINA LANOLINA
;25904;DES.AXE AEROSOL FUSION SECO 152 ML
;25905;DES.AXE AER.SECO CONVICTION  90G
;25906;GEL REDUTOR METAPHYTA 240 GR
;25907;METAPHYTA CR.CORPORAL ESFOLIANTE 200
;25908;NIELY QUERATINA GOLD LIQ.120ML
;25909;COPO PLASTICO DESCARTAVEL 180ML PCT C/100UN COPOPLAST
;25910;SAB.J&J BABY OLEO AMENDOAS 80G
;25911;LIXA P/ UNHAS PRETA
;25912;ESC.DENT.J&J.REACH ESSENCIAL PQ MACIA
;25913;ANT.SEP.BUCAL LISTERINE 250ML COOL MINT
;25914;ANT.SEP.BUCAL LISTERINE 250ML MENTA
;25915;MISS ANNE CR.TUTANO 250GR
7891010503024;25916;ABS.SEMPRE LIVRE ESP.SUAVE C/ABAS C/8
7891010503031;25917;ABS.SEMPRE LIVRE ESP.SUAVE S/ABAS C/8
;25918;PRESTOBARBA BOZZANO  PELE SENSIVEL
7500435187350;25919;APARELHO PROBAK PRESTOBARBA II 2LAMINAS REG
7891051028791;25919;APARELHO PROBAK PRESTOBARBA II 2LAMINAS REG
7891051028807;25919;APARELHO PROBAK PRESTOBARBA II 2LAMINAS REG
7894513142066;25920;ABS. DRY MASCULINO C/10 UN
;25921;KANECHOMN CR.PENTEAR MULTIERVAS 300ML
;25922;KUKA CHUP.2285 UNIVERSAL SILICONE
;25923;ESM.RISQUE FASHION SHINE
;25924;TINT.FLEURY 6.1 LOURO ESCURO CINZA
;25925;TINT.FLEURY 6.2 LOURO MATE ESCURO
;25926;TINT.FLEURY 7.2 LOURO MATE
;25927;TINT.FLEURY 8.2 LOURO MATE CLARO
;25928;OX HIDRAT.AMORA/FRAMBOESA 400ML
;25929;OX HIDRAT.DAMASCO/TANGERINA 400ML
;25930;OX HIDRAT.BAUNILHA/CACAU 400ML
;25931;OX HIDRAT.MELAO/PEPINO 400ML
;25932;MUNDIAL KIT MANICURE FLEX 5 PÇAS
;25933;PRESERV PRESERV.C/ 3
;25934;TESOURA P/UNHA BABY FLEX MUND307
;25935;TESOURA P/UNHA CUR FLEX MUND 327
;25936;XUXINHA CR.CONTRA ASSADURAS 45GR
;25937;ESC.DENT.COLGATE TWISTER MACIA
;25938;LECLERE OLEO CAP.AMENDOAS E CAMOMILA 50M
;25939;DOCEL MANTEIGA DE CACAU
;25940;KANECHOMN CR.PENTEAR MAX SELETIVE 300ML
;25941;NUK CHUP.2 231
;25942;ESTOJO MAQUIAGEM YS-308
;25943;NUK BICO MAMAD.SILICONE 094 Nº2 AGUA
;25944;MIMOSA CHUP.ORTO SILICONE REF 3970
;25945;MIMOSA CHUP.REDONDO SIL 3940
;25946;MIMOSA CHUP.REDONDO LATEX 2500
;25947;LOREAL CR.FACIAL REVITALIF NOTURNO 49GR
;25948;LOREAL CR.FACIAL HIDRA FRESH GEL P.MISTA
;25949;KANITZ KIT COL. & SAB. FLORES DE PARIS
;25950;KANITZ KIT COL. & SAB. SÂNDALO
;25951;KANITZ KIT COL. & SAB. FLORES DE JAVA
;25952;HENE LISA ALIS.GEL 180GR
;25953;HENE LISA ALIS.FORTE 180GR
;25954;BANANA BOAT PROT.SOLAR FPS 50 90ML
;25955;KERAMAX KIT CAUTERIZAÇAO 161ML
;25956;MARCIA LIQ. TODAS
;25957;OCULOS TODOS
;25958;TINT.FLEURY 8.1 LOURO CINZA CLARO
;25959;ZOG KIT COLONIA/DES. SPORT
;25960;JOGO EDUCATIVO MEMORIA PEIXE/ANIMAIS/AVE
;25961;QUEBRA CABECA MEU 1º PLAS BRINK
;25962;GELADINHA SUPER LUXO ROSA
;25963;GLOSS LUIZ YANCE Nº 32
;25964;ESM.RISQUE M.BUTTERFLY 8ML
7891150009615;25965;SH. CLEAR ANT.CASPA SPORTS ANTICOCEIRA 200ML
7898422746179;25965;SH. CLEAR ANT.CASPA SPORTS ANTICOCEIRA 200ML
;25966;FIO DENTAL SANIFILL 100MT+25MT GRATIS
;25967;ESC.DENT.COLGATE TWISTER MEDIA
41333001043;25969;BATERIA DURACELL ALCALINA 9V MN 1604B1
;25970;FILME KODAK ULTRA 400 C/36 EXP.
;25971;SAB.LIQ.J&J.SOFTWASH 200ML
;25972;GARRAO COLONIA ALFAZEMA 115ML
;25973;PERMANENTE NIELY AFRO RELAXANTE  500GR
;25974;OX SAB.LAVANDA E BAUNILHA 100GR
;25975;MISS ANNE CR.BARRO MINERAL 500GR
;25976;MISS ANNE CR.MANTEIGA KARITE 250GR
;25977;MISS ANNE CR.MANTEIGA KARITE 500GR
;25978;LA-LUPE GRAMPO PRETO N°7
;25979;LA-LUPE GRAMPO LOIRO N°7
;25980;PEDRA POMES AME
;25981;SAB NIVEA HIDRAT AVEIA 90G
4005808806430;25982;SAB NIVEA HIDR PROT LEITE 90G
;25983;LIXA P/ OS PES AME MADEIRA
;25984;LIXA P/ OS PES AME MADEIRA RETA
;25985;BUCHA VEGETAL MARCO BONI REF.8405
;25986;STA CLARA LENCO P/ DEPILACAO C/ 25
;25987;PERMANENTE NIELY AFRO
;25988;KERAMAX DEFRIZANTE 200ML
;25989;KERAMAX SH. ANTI RESIDUO 200ML
;25990;KERAMAX CARGA DE QUERATINA 50GR
;25991;KERAMAX QUERATINA LIQUIDA 120ML
;25992;KERAMAX CAUTERIZAÇAO KIT 161ML
;25993;KERAMAX CR.RECONSTRUTOR CAPILAR 210GR
;25994;OX SAB.LEITE E MEL 100GR
;25995;OX SAB.AMENDOAS E CASTANHA DO PARÁ 100GR
;25996;SAB.OX OLIVA 100GR
;25997;OX SAB.LIQ.MARACUJA 450ML
;25998;OX SAB.LIQ.CHOCOLATE 490ML
;25999;TINT.COR&TON 11 LOURO M. CLARO NAT.100GR
;26000;SH.PALMOLIVE NAT.MAC.PROL.350ML
7891024170335;26001;COND.PALMOLIVE NAT.NUTRI LISS 350ML
;26002;COND.PALM.NAT.ANT.SPON.350ML
7891024172537;26003;COND.PALMOLIVE NEUTRO 350ML
;26004;COND.PALM.NAT.ANTI. CASPA 350ML
;26005;CR.TRAT.BIO EXTRATUS CAMOMILA 250GR
;26006;CR.TRAT.BIO EXTRATUS ALGAS 1KG
;26007;PINCEL BARBA BOZZ MADEIRA C/1
;26008;ESM.COLORAMA WATER SHINE FOGO 8ML
;26009;COLORAMA WATER SHINE B.NOITE 8ML
;26010;ESM.COLORAMA A.STRASS 8M
;26011;COLORAMA V.ATOMICO 8ML
;26012;COLORAMA P.AMETISTA
;26013;ESM.COLORAMA DOURADO 8ML
;26014;ESC.CAB.CONDOR PROFISSIONAL REF.7114
7891055671627;26015;ESC.CAB.CONDOR PROFISSIONAL REF.7014
;26016;GILLETTE ESPUMA BARB.FOAMY PROTECAO
;26017;GILLETTE ESPUMA BARB.FOAMY MENTOL 150G
;26018;ESM.IMPALA VERMELHO C/ GLITER 7,5ML
;26019;COND FARMAERVAS JABORANDI FOLHAS OLIVA
;26020;DIASERMINA CR. 98GR
;26021;ESM.IMPALA LUZ DO CORAÇAO C/GLIETER 8ML
;26022;TRIFIL SHORT IMPULS C/ LYCRA NATURAL EXG
;26023;TRIFIL NATURAL SHORT IMPULS C/ LYCRA GR
;26024;TRIFIL MEIA 3/4 UNICO PRETO
;26025;TRIFIL MEIA 3/4 UNICO NATURAL
;26026;TRIFIL MEIA CALCA EUROPEU PRETO G
;26027;TRIFIL MEIA CALCA EUROPEU TABACO PEQ.
;26028;TRIFIL MEIA CALCA EUROPEU TABACO M 15
;26029;TRIFIL MEIA CALCA INFANTIL BABY BRANCA
;26030;DEPI ROLL APARELHO KIT P/ DEPILAÇAO 220V
;26031;TRIFIL MEIA 3/4 BRANCO
;26032;TRIFIL CORSARIO IMPULS NATURAL MEDIO
;26033;TRIFIL MEIA CALCA FIO 40 PRETO G
;26034;TRIFIL CORSARIO IMPULS NATURAL G
;26035;KIT MURIEL GOLF WOOD DES+SAB+ROLLON
;26036;MURIEL OLEO CORPORAL AMENDOA C/ COLAGENO
;26037;SUNDOWN FPS32 FACIAL NOR/SECA
;26038;TRIFIL MEIA CALCA EUROPEU NAT.CLARO M 15
;26039;FITOESSENCE SH SEMI DI LINO 270 G
;26040;FITOESSENCE SH.CERAMIDAS 270GR
;26041;FITOESSENCE SH PHYTOSSOMAS 270 G
;26042;FITOESSENCE COND.SEMI DI LINO 270GR
;26043;FITOESSENCE COND.CERAMIDAS 270GR
;26044;FITOESSENCE COND PHYTOSSOMAS 270G
;26045;FITOESSENCE SEMI DI LINO CAB COL 150 G
;26046;FITOESSENCE CERAMIDAS CR PENTAR 150 G
;26047;FITOESSENCE PHYTOSSOMAS CR PENTEAR 150 G
;26048;FITOESSENCE HIDRAT.CORPO ESFOLIANTE200GR
7896186000872;26049;PROTETOR LABIAL LABY  FPS15 CEREJA 3,2G BRAVIR
;26050;FIONA CHUP.REDONDO DESENHO
;26051;PALITO UNHA MUNDIAL C/ 5
;26052;GILLETTE GEL POS BARBA SKIN RENEWAL 73GR
;26053;SAB.LIQ.J&J BABY MILK 200ML
;26054;PREMISSE SAB.LIQ.ROSAS 300ML
;26055;PREMISSE SAB.LIQ.ERVA DOCE 300ML
;26056;PREMISSE SAB.LIQ.NEUTRO 300ML
;26057;DOCEL PROT.LABIAL UVA FPS 15GR
;26058;DOCEL PROT.LABIAL MORANGO FPS 15
;26059;SAB LIQ ADV GLICERINA140GR
;26060;PE DE MOLEQUE DIET APIS FLORA
7891060855777;26061;MUNDIAL APARELHO DE BARBEAR
;26062;VIENA TON 4.0 CAST.NATURAL
;26063;VIENA TON 3.0 CAST.ESCURO
;26064;VIENA TON 6.0 LOURO ESCURO
;26065;VIENA TON 6.34 CHOCOLATE
;26066;VIENA TON 5.0 CAST.CLARO
;26067;VIENA TON 6.66 LOURO ESC.VER.PROF.
;26068;VIENA TON 2.0 PRETO
;26069;VIENA TON 7.0 LOURO NATURAL
;26070;DES.MODERATO RO-ON ACQUA FRUIT.65 ML
;26071;KISS LENCO PAPEL CAR C/ 50
;26072;INAT.DES.NIVEA CR.FEM.DRY 55GR
;26073;ESM.COLORAMA RELUZ
;26074;ESM.COLORAMA BRANCO NOIVA
;26075;ESM.COLORAMA BRANCO NEVE
;26076;ESM.COLORAMA FELICIDADE 8ML
;26077;ESM.COLORAMA BRANCO ANGEL 8ML
;26078;ESM.COLORAMA BRANCO ALGODAO 8ML
;26079;MIMOSA MAMAD.3800 COLORIDA 240ML
;26080;MAX LOVE SOMBRA ROLLON
;26081;TINT.KOLESTON 634 VERMELHO SEDUCAO
;26082;TINT.KOLESTON 645 VERMELHO PAIXAO
;26083;TINT.KOLESTON 874 AVELA TENTACAO
;26084;TINT.WELLATON 801 LOURO CLARO ACINZENTADO
;26085;MORDEDOR PEPETA COLORIDO REF.0002
;26086;NINET MORDEDOR REF.502
;26087;NINET MORDEDOR MÃOZINHA REF.504
;26088;NINET MORDEDOR PEZINHO REF.505
;26089;PREND.CHUPETA CAROL CORRENTE C/ DESENHO
;26090;ESTOJO MAQUIAGEM P&W 1688
;26091;ESTOJO MAQUIAGEM P&W MK1583
;26092;ESTOJO MAQUIAGEM P&W  MK707
;26093;ESTOJO MAQUIAGEM P&W C/ 72 SOMBRAS
;26094;MORDEDOR CARRINHO FUNNY CAR
;26095;ORAL B ESC.DENTAL ADVANTAGE PLUS 35
;26096;ORAL B ESC.DENTAL ADVANTAGE PLUS 40
;26097;JOHNSONS ESC.DENTAL CONTROL 40 MC
;26098;BABY SH.AMARELO GOTA DOURADA 200ML
;26099;COND.GOTA DOURADA FORTE QUIMICA 430ML
;26100;LEITE SUSTACAL BAUNILHA 400GR
;26101;RESTAUREX CR.ALOE VERA 500GR
;26102;RESTAUREX CR.MANT.KARITE 500GR
;26103;RESTAUREX CR.ABACATE 500GR
;26104;RESTAUREX CR.CERAMIDAS 500GR
;26105;RESTAUREX COND.ABACATE 350ML
;26106;RESTAUREX SH.ABACATE 350ML
;26107;RESTAUREX COND.MANT.KARITE 350ML
;26108;RESTAUREX COND.CERAMIDAS 350ML
;26109;RESTAUREX COND.ABACATE 350ML
;26110;RESTAUREX SH.MANT.KARITE 350ML
;26111;RESTAUREX SH.CERAMIDAS 350ML
;26112;RESTAUREX SH.ABACATE 350ML
;26113;BIORENE CREME CITRUS 250GR
;26114;BIORENE CREME BIO LISS 250GR
;26115;BIORENE CREME EFFECT 250GR
;26116;BIORENE CREME ALOE VERA 250GR
;26117;BIORENE CREME BLONDE 250GR
;26118;CR BIORENE P/PENT COLORIDOS 300M
;26119;BIORENE CR.PENTEAR CITRUS 300GR
;26120;CR BIORENE P/PENT CAB CACHE 300G
;26121;BIORENE CR.PENTEAR EMULSAO BLONDE 100
;26122;ESM.RISQUE ACETONA 100ML
;26123;COND BIORENE CITRUS 250ML
;26124;BIORENE SH.CITRUS 250ML
;26125;COND BIORENE PROTET COLOR 250ML
;26126;SH.BIORENE HIDRA CACHOS 250ML
;26127;COND BIORENE HIDRA CACHEAD 250ML
;26128;RESTAUREX CR.PENTEAR ALOE VERA 300GR
;26129;RESTAUREX CR.PENTEAR CERAMIDAS 300GR
;26130;RESTAUREX CR.PENTEAR MANT.KARITE 300GR
;26131;RESTAUREX CR.PENTEAR ABACATE 300GR
;26132;BIORENE TONICO CAP.ANTI-QUEDA 22ML
;26133;BIORENE TONICO CAP.ANTI-CASPA 22ML
;26134;BIORENE TONICO CAP.QUERATINA 22ML
;26135;BIORENE TONICO CAP.FORTALECEDOR 22ML
;26136;BLANDO GEL CAB.SPRAY SUAVE 230GR
;26137;ESC.BANHO CONDOR COD.6090
;26138;RICCA ESPONJA BANHO C/ SISAL KIDS 304
;26139;SAIS DE BANHO ERVA CIDREIRA 220GR
;26140;SAIS DE BANHO ROSAS 220GR
7898417964267;26141;VULT DELINEADOR LIQ.PRETO
;26142;BRILHO LABIAL ROLLON MONICA MORANGO
;26143;MONICA BRILHO F.VERMELHAS
;26144;ESM. SL 109 DOCE DE LEITE 9ML DOTE
;26145;TURMA DA MONICA BRILHO ROLLON MORANGO
;26146;ESM. SL 102 CALDA DE CHOCOLATE 9ML DOTE
;26147;ESM. SL 101 CAFE IMPERIAL 9ML DOTE
;26148;FORTILON RECUPERADOR C/QIERATINA 11ML
;26149;FORTILON BASE NIVELADORA P/UNHAS 11ML
;26150;FORTILON INIBIDOR DE ROER UNHAS 11ML]
;26151;FORTILON CALCIO + D-PÁNTENOL 11ML
;26152;FORTILON 4 X 1 11ML
;26153;FORTILON ENDURECEDOR DE UNHAS 11ML
;26154;ATUE CAB.TINGIDOS 35ML
7891055680728;26155;ESC.CAB.CONDOR RAQUEL REF.6807
;26156;ESTOJO MAQUIAGEM LUIS YANCE REF.9416
;26157;RECARGA DE QUERATINA CAB.QUIM. 50G
;26158;CELULA CAP SOFT LINE QUERATINA SECOS 50G
;26159;CELULA CAP SOFT LINE CAUTERIX 50GR
;26160;ESM. SL 107 BOMBOM DE CEREJA 9ML
;26161;DOTE KIT PRESENTE SONETO
;26162;METAPHYTA OLEO EM CREME  AMENDOAS 200GR
;26163;OLEO EM CREME METAPHYTA MARACUJÁ 200GR
;26164;METAPHYTA OLEO EM CREME CHÁ VERDE 200GR
;26165;METAPHYTA HIDRAT.GESTANTE MARACUJÁ 200GR
;26166;METAPHYTA HIDRAT.GESTANTE AMENDOA 200GR
;26167;METAPHYTA SAB.CREMOSO CHA VERDE 200GR
;26168;METAPHYTA GEL ESFOLIANTE MARACUJA 200GR
;26169;METAPHYTA OLEO CORPORAL AMENDOAS 120ML
;26170;METAPHYTA OLEO CORPORAL CHÁ VERDE 120ML
;26171;KERAMAX CONC.QUERATINA 15ML
;26172;MERHEJE ALICATE CUT.PROF VERMELHO
;26173;NUK MAMAD.2 188 SIL.250ML CURUPIRA
;26174;NUK MAMAD.1 082 SIL.125ML
;26175;NUK CHUP.2 260
;26176;NUK CHUP.1 525
;26177;NUK CHUP.2 218
;26178;NUK CHUP.2 216
;26179;NUK CHUP.2 038
;26180;FIONA CHUP.REDONDO DESENHO
;26181;NUK MAMAD.1 191 SIL.125ML CURUPIRA
7891024135020;26182;CR.DENT.COLGATE TOTAL WHITENING 90G
;26183;LIXA P/ OS PES PVC RG
;26184;TRATY SH.CAB.CRESPOS 350ML
;26185;LILLO MASSAGEADOR GENGIVA SIL.
;26186;INAT.DES.NIVEA RO-ON ANT-RESID 50ML
;26187;TINT.IMEDIA 5.60 ACAJU LUMINOSO
;26188;TINT.IMEDIA 3.60 ACAJU BORGONHA
;26189;INAT.TINT.IMEDIA 460 ACAJU RUBRO
;26190;ESM.IMPALA LUZ DO BRASIL GLITER 8ML
;26191;LILLO CHUP.5831 AMIGUINHOS 5831
;26192;LILLO CHUP.5512 AMIGUINHOS ORTO 5512
;26193;CHUP.LILLO ANAT CLAS TAM2 COD 5510
;26194;AP.BARB.SEKICH C/LAMINA
;26195;SKAFE HIDRAT.AVEIA C/ COLÁGENO 450ML
;26196;SANIFILL ESC.DENTAL BEBE HIPER ESTAMPADA
;26197;SH.BIO EXTRATUS ANTI CASPA KIT
;26198;ESC.DENT.AQUAFRESH KIDS
;26199;HILLO PASSAFIO C/ 25
;26200;TRIFIL MEIA 3/4 CACAU
;26201;ESM.COLORAMA NATURAL MARINHA 8ML
;26202;SAHRA BABY COLONIA
;26203;SAHRA CR.FACIAL 55GR
;26204;TC 27 ANTI CASPA 100ML
;26205;SAHRA CR.P/ PES E RACHADURA 120GR
;26206;CR ACTIVE ABACATE 230GR
;26207;HYDRANAT KIDS CAB.SENSIVEIS 1KG
;26208;HYDRANAT QUERATINA 1KG
;26209;HYDRANAT TUTANO CAB.FRACOS 1KG.
;26210;HYDRANAT BARRO MINERAL 1KG
;26211;HYDRANAT ALOE VERA CAB.CACHEADOS 1KG
;26212;HYDRANAT SEMI DE LINO CAB.COLOR.1KG
;26213;HYDRANAT COQUETEL DE FRUTAS 1KG
;26214;HYDRANAT MANT.CACAU CAB.SECOS 1KG
;26215;COL.SNOOPY CAMOMILA 200ML
;26216;ARNICA CR.COM MENTOL SAHRA 120GR
;26217;DAINATHA CR.P/ MAOS E UNHAS C/ SIL.120G
;26218;DAINATHA REP.PONTAS HAIR 30ML
;26219;SAHRA OLEO BEBE BABY 100ML
;26220;GRAMPO ADRIANA PRETO N°5
;26221;LATOY MORDEDOR TURMA DA MONICA COD.298
;26222;LATOY MORDEDOR CAVE KIDS COD.300
;26223;PREND.CHUPETA CAROL SILICONE
;26224;PREND.CHUPETA CAROL CORRENTE
;26225;NINET CHUP.543 ORTO LATEX N°2
;26226;NINET CHUP.545 REDONDO SILICONE N° 2
;26227;NINET CHUP.542 REDONDO LATEX N°2
;26228;NINET CHUP.546 ORTO SILICONE N°2
;26229;NINET CHUP.548 REDONDO SILICONE N°1
;26230;CHUP NINET REDONDO SILICONE N°2 REF.532
;26231;NINET CHUP.533 ORTO SILICONE N°2
;26232;COPO MORANGUINHO CANUDO INTERNO
;26233;GILLETTE GEL BARBEAR SKIN RENEWAL 198GR
;26234;GILLETTE GEL BARBEAR MOISTURIZING 198GR
;26235;GILLETTE GEL BARBEAR CLEAN SKIN 71GR
;26236;PROT.SUNDOWN GOLD AUTO-BRONZEADOR 100G
;26237;NEUTROGENA NORW HIDRAT. ANTI IDADE MAOS 56G FPS30
;26238;SAB.LUX SUAVE BRISA DE LAVANDA 90GR
;26239;YORK PALINETES  POTE C/ 150
;26240;MIMOSA ALFINETE P/ FRALDA C/ 3
;26241;ESC.DENT.CLIA JUNIOR COD 2540
;26242;CLIA ESC.DENTAL ANATOMICA ACTION MEDIA
;26243;CLIA ESC.DENTAL ONDULADAS TOP MEDIA
;26244;ESC.DENT.CLIA SMART MEDIA
;26245;SPRAY SET SUAVE 440ML
;26246;SPRAY SET FORTE 440ML
;26247;PREMISSE SAB.LIQ.ROSAS 220ML
;26248;SUPER PODEROSAS CR.DENTAL TUTTI FRUTI
;26249;MARCO BONI TESOURA 1731 USO DIARIO
;26250;SONECA MAMAD.SIL.140ML
;26251;SONECA KIT MAMADEIRA 3005
;26252;KUKA KIT MAMAD.REF 3135
;26253;KUKA KIT MAMAD.REF 3130
;26254;KUKA KIT MAMAD.LOONEY TUNES REF 3625
;26255;SONECA MAMAD.1007 80ML
;26256;LOONEY TUNES SAB.LIQ. 200ML
;26257;LOONEY TUNES SH.ROSA 200ML
;26258;LOONEY TUNES SH.AZUL 200ML
;26259;LOONEY TUNES SH.AMARELO 200ML
;26260;LOONEY TUNES COND.AZUL 200ML
;26261;LOONEY TUNES COND.AMARELO 200ML
